field[T],exp,pyd,dopa
6.4247,0.00717,0.00001542861,0.001344352
6.4248,0.00804,0.00001456035,0.001324383
6.4249,0.00873,0.00001370013,0.001304904
6.425,0.00426,0.00001284854,0.001285898
6.4251,0.00389,0.00001200785,0.001267349
6.4252,0.0116,0.00001118141,0.001249241
6.4253,0.01857,0.00001037239,0.001231558
6.4254,0.01246,0.000009582426,0.001214287
6.4255,0.00575,0.000008811083,0.001197413
6.4256,0.0083,0.000008056507,0.001180924
6.4257,0.01499,0.00000731715,0.001164806
6.4258,0.01407,0.000006593689,0.001149049
6.4259,0.00991,0.00000589003,0.001133639
6.426,0.01108,0.00000521274,0.001118567
6.4261,0.01137,0.000004569037,0.001103821
6.4262,0.00656,0.000003964308,0.001089392
6.4263,0.00443,0.000003400443,0.00107527
6.4264,0.00303,0.000002875936,0.001061445
6.4265,0.00318,0.00000238783,0.001047909
6.4266,0.00413,0.000001934549,0.001034653
6.4267,0.00656,0.000001518134,0.001021669
6.4268,0.0045,0.000001144616,0.001008948
6.4269,0.00569,0.0000008221947,0.0009964838
6.427,0.00907,0.0000005579925,0.0009842681
6.4271,0.00455,0.0000003548941,0.0009722942
6.4272,-0.00594,0.0000002098903,0.0009605553
