experiment,Theoretical_spectrum,PYD,DOPA
6.403651063,0.8295575787781284,1.9974167074343257e-05,0.8295376046110541
6.403751063,0.8011296473232002,1.9456665637898805e-05,0.8011101906575624
6.403851063,0.7752991200036179,1.924429283840185e-05,0.7752798757107795
6.403951063,0.7518742930774609,1.9715062913124387e-05,0.7518545780145478
6.404051063,0.7306050253923885,2.1859197036561422e-05,0.7305831661953519
6.4041510630000005,0.7112296926960945,2.8130101679028133e-05,0.7112015625944155
6.404251062999999,0.6935043027662898,4.391187944109167e-05,0.6934603908868487
6.404351063,0.6772177285571124,7.935323806804401e-05,0.6771383753190443
6.404451063000001,0.6621969510659457,0.00015067634348685905,0.6620462747224588
6.4045510629999995,0.6483052193635794,0.00027976883277961015,0.6480254505307999
6.404651063,0.6354355952720865,0.0004915942134340202,0.6349440010586525
6.404751063,0.6235027509799704,0.0008104938040961959,0.6226922571758743
6.404851063,0.6124359246780168,0.001257360099287891,0.6111785645787289
6.404951063,0.6021744129432278,0.0018486955831026385,0.6003257173601252
6.405051063,0.5926646297400476,0.0025965297823194377,0.5900680999577282
6.405151063,0.5838569429846776,0.0035074867660942533,0.5803494562185834
6.405251063,0.5757023040436227,0.00458114164877376,0.5711211623948489
6.405351063,0.5681509256575906,0.005810040374611402,0.5623408852829792
6.405451063,0.5611547025104926,0.0071831742387982725,0.5539715282716944
6.405551063,0.5546718661399979,0.00869147403335392,0.545980392106644
6.4056510630000005,0.5486703173182971,0.010331819669161314,0.5383384976491358
6.405751062999999,0.5431275402698298,0.012107507081982537,0.5310200331878473
6.405851063,0.538027900147309,0.014026000695540383,0.5240018994517686
6.405951063000001,0.5333593463150053,0.016096013682774364,0.5172633326322309
6.406051063,0.5291109581559411,0.018325367498206062,0.5107855906577351
6.406151063,0.5252720356428795,0.020720344133426067,0.5045516915094534
6.406251063,0.5218326957444177,0.023286500869848233,0.49854619487456947
6.406351063,0.5187843038077653,0.026029283776412285,0.492755020031353
6.4064510630000004,0.5161167954220163,0.02895150172357489,0.48716529369844136
6.406551063,0.513812066192125,0.032046844241690874,0.48176522195043414
6.406651063,0.5118381789784218,0.03529419834810785,0.4765439806303139
6.406751063,0.5101527289870317,0.03866110966525867,0.47149161932177297
6.406851063,0.5087191903266655,0.04212021530818649,0.46659897501847897
6.406951063,0.5075284851107597,0.04567089207682924,0.46185759303393037
6.407051063,0.5066091154668421,0.04934946133739273,0.4572596541294493
6.407151063000001,0.5060129924729749,0.0532150844901427,0.45279790798283226
6.4072510629999995,0.5057802500243189,0.057314636290233215,0.44846561373408567
6.407351063,0.5059030661760484,0.06164657782211562,0.44425648835393283
6.407451063000001,0.5063124001634983,0.06614773707158064,0.44016466309191765
6.407551063,0.5068982903933692,0.07071364289977551,0.4361846474935937
6.407651063,0.5075523761666811,0.07524107643834749,0.4323112997283336
